DOIs,Table_topic,Material,Tensile_name,Tensile_value,Tensile_unit,Yield_name,Yield_value,Yield_unit,Elongation_name,Elongation_value,Elongation_unit,H,B,C,N,O,F,Na,Mg,Al,Si,P,S,Cl,Ca,Ti,V,Cr,Mn,Fe,Co,Ni,Cu,Zn,As,Y,Zr,Nb,Mo,Sn,Sb,La,Ce,Ta,W,Pb,Bi,Text
10.1016/j.matchar.2021.111077,Mechanical properties of experimental steels.,IA30,UTS (MPa),962,MPa,YS (MPa),829,MPa,TEL (%),26.4,%,0,0,0.2,0,0,0,0,0,1.11,0.58,0,0,0,0,0,0,0,2.18,0,0,1.01,0.91,0,0,0,0,0.032,0.255,0,0,0,0,0,0,0,0,"The chemical composition was designed based on our previous study . The steel was melted in a vacuum induction furnace and forged into ingots with a thickness of 80 mm. The ingot was homogenized at 1200 °C for 2 h in a muffle furnace, and then hot rolled to 12 mm plate via six passes with minimum reduction of 20% per pass, followed by quenching to room temperature. The depth of decarburized layer was estimated to be ~0.2 mm during homogenization according to the method proposed in an early study , which was descaled during hot-rolling. The Ac1 and Ac3 temperatures of experimental steel were determined to be 680 °C and 874 °C, respectively, by using thermal dilatometer (DIL805A) as shown in Fig. 1 . In type I, samples were intercritically annealed at 690 °C for 30 min, and then air cooled to room temperature, which were referred henceforth as IA30.  Tensile tests were carried out at room temperature at a strain rate of 0.001 s-1 by using a universal testing machine (WDW-200D), and specimens for tensile test were cut along the rolling direction with dimensions of 25 mm gage and 5 mm in diameter, according to the ASTM-E8 standard. "
10.1016/j.matchar.2021.111077,Mechanical properties of experimental steels.,IA60,UTS (MPa),969,MPa,YS (MPa),748,MPa,TEL (%),30.8,%,0,0,0.2,0,0,0,0,0,1.11,0.58,0,0,0,0,0,0,0,2.18,0,0,1.01,0.91,0,0,0,0,0.032,0.255,0,0,0,0,0,0,0,0,"The chemical composition was designed based on our previous study . The steel was melted in a vacuum induction furnace and forged into ingots with a thickness of 80 mm. The ingot was homogenized at 1200 °C for 2 h in a muffle furnace, and then hot rolled to 12 mm plate via six passes with minimum reduction of 20% per pass, followed by quenching to room temperature. The depth of decarburized layer was estimated to be ~0.2 mm during homogenization according to the method proposed in an early study , which was descaled during hot-rolling. The Ac1 and Ac3 temperatures of experimental steel were determined to be 680 °C and 874 °C, respectively, by using thermal dilatometer (DIL805A) as shown in Fig. 1 . In type I, samples were intercritically annealed at 690 °C for 60 min, and then air cooled to room temperature, which were referred henceforth as IA60.  Tensile tests were carried out at room temperature at a strain rate of 0.001 s-1 by using a universal testing machine (WDW-200D), and specimens for tensile test were cut along the rolling direction with dimensions of 25 mm gage and 5 mm in diameter, according to the ASTM-E8 standard. "
10.1016/j.matchar.2021.111077,Mechanical properties of experimental steels.,IA120,UTS (MPa),1009,MPa,YS (MPa),664,MPa,TEL (%),31.2,%,0,0,0.2,0,0,0,0,0,1.11,0.58,0,0,0,0,0,0,0,2.18,0,0,1.01,0.91,0,0,0,0,0.032,0.255,0,0,0,0,0,0,0,0,"The chemical composition was designed based on our previous study . The steel was melted in a vacuum induction furnace and forged into ingots with a thickness of 80 mm. The ingot was homogenized at 1200 °C for 2 h in a muffle furnace, and then hot rolled to 12 mm plate via six passes with minimum reduction of 20% per pass, followed by quenching to room temperature. The depth of decarburized layer was estimated to be ~0.2 mm during homogenization according to the method proposed in an early study , which was descaled during hot-rolling. The Ac1 and Ac3 temperatures of experimental steel were determined to be 680 °C and 874 °C, respectively, by using thermal dilatometer (DIL805A) as shown in Fig. 1 . In type I, samples were intercritically annealed at 690 °C for 120 min, and then air cooled to room temperature, which were referred henceforth as IA120.  Tensile tests were carried out at room temperature at a strain rate of 0.001 s-1 by using a universal testing machine (WDW-200D), and specimens for tensile test were cut along the rolling direction with dimensions of 25 mm gage and 5 mm in diameter, according to the ASTM-E8 standard. "
10.1016/j.matchar.2021.111077,Mechanical properties of experimental steels.,P-IA30,UTS (MPa),912,MPa,YS (MPa),711,MPa,TEL (%),39.8,%,0,0,0.2,0,0,0,0,0,1.11,0.58,0,0,0,0,0,0,0,2.18,0,0,1.01,0.91,0,0,0,0,0.032,0.255,0,0,0,0,0,0,0,0,"The chemical composition was designed based on our previous study . The steel was melted in a vacuum induction furnace and forged into ingots with a thickness of 80 mm. The ingot was homogenized at 1200 °C for 2 h in a muffle furnace, and then hot rolled to 12 mm plate via six passes with minimum reduction of 20% per pass, followed by quenching to room temperature. The depth of decarburized layer was estimated to be ~0.2 mm during homogenization according to the method proposed in an early study , which was descaled during hot-rolling. The Ac1 and Ac3 temperatures of experimental steel were determined to be 680 °C and 874 °C, respectively, by using thermal dilatometer (DIL805A) as shown in Fig. 1 .In type II, the sample was first pre-annealed at 740 °C for 30 min and quenched to room temperature, referred as sample P. Then, sample P was annealed at 690 °C for 30 min and cooled to room temperature in air, labeled as P-IA30. Tensile tests were carried out at room temperature at a strain rate of 0.001 s-1 by using a universal testing machine (WDW-200D), and specimens for tensile test were cut along the rolling direction with dimensions of 25 mm gage and 5 mm in diameter, according to the ASTM-E8 standard. "
10.1007/s10853-019-03930-w,Table 2 Tensile properties of three pipeline steels,X80,Ultimate tensile strength Rm (MPa),328.5,MPa,Yield strength Rt0.5 (MPa),289,MPa,Total elongation (%),13,%,0,0,0.038,0.003,0,0,0,0,0,0.2,0.011,0.001,0,0,0.015,0,0.02,1.75,0,0,0.2,0.2,0,0,0,0,0.06,0.1,0,0,0,0,0,0,0,0," All steels were melted in a 210t converter furnace and refined in a ladle furnace to reduce the harmful compounds. The steel was cast into slabs of 300 mm × 1400 mm × 2400 mm size by continuous casting. The slabs were soaked at 1200 °C for 2-3 h and then rolled to different thick plates through TMCP, which were rough-rolled with the range of 1050-1150 °C, and subsequently, the plates were rolled to the thicknesses of 18.4 mm for X80, 17.8 mm for X90, and 14.8 mm for X100 in a finishing mill at 790-820 °C, followed by accelerated cooling at a rate of 25-30 °C/s. Samples used for evaluation of mechanical properties and microstructural observation were cut from these steel plates. Standard tensile specimens with the dimension of 12.5 mm × 135 mm and a gage with a length of 50 mm along the rolling direction were also used. Specimens for fine microstructure observation were first cut into 300-μm-thick foils and grinded on SiC abrasive papers to achieve a thickness of 60 μm. "
10.1007/s10853-019-03930-w,Table 2 Tensile properties of three pipeline steels,X90,Ultimate tensile strength Rm (MPa),379,MPa,Yield strength Rt0.5 (MPa),332,MPa,Total elongation (%),12.5,%,0,0,0.055,0.004,0,0,0,0,0,0.25,0.01,0.002,0,0,0.015,0,0.15,1.85,0,0,0.4,0.25,0,0,0,0,0.07,0.2,0,0,0,0,0,0,0,0," All steels were melted in a 210t converter furnace and refined in a ladle furnace to reduce the harmful compounds. The steel was cast into slabs of 300 mm × 1400 mm × 2400 mm size by continuous casting. The slabs were soaked at 1200 °C for 2-3 h and then rolled to different thick plates through TMCP, which were rough-rolled with the range of 1050-1150 °C, and subsequently, the plates were rolled to the thicknesses of 18.4 mm for X80, 17.8 mm for X90, and 14.8 mm for X100 in a finishing mill at 790-820 °C, followed by accelerated cooling at a rate of 25-30 °C/s. Samples used for evaluation of mechanical properties and microstructural observation were cut from these steel plates. Standard tensile specimens with the dimension of 12.5 mm × 135 mm and a gage with a length of 50 mm along the rolling direction were also used. Specimens for fine microstructure observation were first cut into 300-μm-thick foils and grinded on SiC abrasive papers to achieve a thickness of 60 μm. "
10.1007/s10853-019-03930-w,Table 2 Tensile properties of three pipeline steels,X100,Ultimate tensile strength Rm (MPa),430,MPa,Yield strength Rt0.5 (MPa),366.5,MPa,Total elongation (%),12,%,0,0,0.065,0.004,0,0,0,0,0,0.2,0.011,0.002,0,0,0.015,0,0.3,1.9,0,0,0.4,0.15,0,0,0,0,0.09,0.3,0,0,0,0,0,0,0,0," All steels were melted in a 210t converter furnace and refined in a ladle furnace to reduce the harmful compounds. The steel was cast into slabs of 300 mm × 1400 mm × 2400 mm size by continuous casting. The slabs were soaked at 1200 °C for 2-3 h and then rolled to different thick plates through TMCP, which were rough-rolled with the range of 1050-1150 °C, and subsequently, the plates were rolled to the thicknesses of 18.4 mm for X80, 17.8 mm for X90, and 14.8 mm for X100 in a finishing mill at 790-820 °C, followed by accelerated cooling at a rate of 25-30 °C/s. Samples used for evaluation of mechanical properties and microstructural observation were cut from these steel plates. Standard tensile specimens with the dimension of 12.5 mm × 135 mm and a gage with a length of 50 mm along the rolling direction were also used. Specimens for fine microstructure observation were first cut into 300-μm-thick foils and grinded on SiC abrasive papers to achieve a thickness of 60 μm. "
10.1016/j.msea.2021.141783,Mechanical properties of experimental steels.,Hot rolled,Ultimate tensile strength (MPa),1322,MPa,Yield strength (MPa),906,MPa,Total elongation (%),15.7,%,0,0,0.117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.88,0,0,1.13,0.89,0,0,0,0,0,0,0,0,0,0,0,0,0,0," Based on the design strategy of microstructure, the nominal chemical composition of the experimental steel was Fe-0.117C-2.88Mn-1.13Ni-0.89Cu-0.4Si-0.2Mo-0.07Nb (in wt.%). The experimental steel was melted in vacuum and cast into ingots of ~80 mm thickness, which were then homogenized at 1200 °C for 2 h. The homogenized ingots were rolled to ~6 mm thick strips using several passes with a minimum reduction of ~25 % per pass. The hot rolling started at 1050 °C and finished at 880 °C followed by cooling in air. Partitioning and tempering was carried out in box furnace after hot rolling. The partitioning was performed at 700 °C for 1 h, followed by cooling in water, and is referred as steel P700. The tempering was performed at 660oCfor 0.5 h, and labeled as steel P/T700-660."
10.1016/j.msea.2021.141783,Mechanical properties of experimental steels.,P700,Ultimate tensile strength (MPa),1274,MPa,Yield strength (MPa),818,MPa,Total elongation (%),13.6,%,0,0,0.202,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.41,0,0,1.7,1.31,0,0,0,0,0,0,0,0,0,0,0,0,0,0," Based on the design strategy of microstructure, the nominal chemical composition of the experimental steel was Fe-0.117C-2.88Mn-1.13Ni-0.89Cu-0.4Si-0.2Mo-0.07Nb (in wt.%). The experimental steel was melted in vacuum and cast into ingots of ~80 mm thickness, which were then homogenized at 1200 °C for 2 h. The homogenized ingots were rolled to ~6 mm thick strips using several passes with a minimum reduction of ~25 % per pass. The hot rolling started at 1050 °C and finished at 880 °C followed by cooling in air. Partitioning and tempering was carried out in box furnace after hot rolling. The partitioning was performed at 700 °C for 1 h, followed by cooling in water, and is referred as steel P700. The tempering was performed at 660oCfor 0.5 h, and labeled as steel P/T700-660."
10.1016/j.msea.2021.141783,Mechanical properties of experimental steels.,P/T700-660,Ultimate tensile strength (MPa),962,MPa,Yield strength (MPa),772,MPa,Total elongation (%),30,%,0,0,0.0003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.17,0,0,0.5,0.43,0,0,0,0,0,0,0,0,0,0,0,0,0,0," Based on the design strategy of microstructure, the nominal chemical composition of the experimental steel was Fe-0.117C-2.88Mn-1.13Ni-0.89Cu-0.4Si-0.2Mo-0.07Nb (in wt.%). The experimental steel was melted in vacuum and cast into ingots of ~80 mm thickness, which were then homogenized at 1200 °C for 2 h. The homogenized ingots were rolled to ~6 mm thick strips using several passes with a minimum reduction of ~25 % per pass. The hot rolling started at 1050 °C and finished at 880 °C followed by cooling in air. Partitioning and tempering was carried out in box furnace after hot rolling. The partitioning was performed at 700 °C for 1 h, followed by cooling in water, and is referred as steel P700. The tempering was performed at 660oCfor 0.5 h, and labeled as steel P/T700-660."
10.1016/j.jallcom.2021.160062,Mechanical properties of the as-built and heat-treated samples.,As-built,UTS (MPa),1058,MPa,YS (MPa),992,MPa,EL (%),18.4,%,0,0,0.007,0,0,0,0,0,1.87,0.048,0,0,0,0,0,0,11.61,0.066,0,0,9.27,0,0,0,0,0,0,1.42,0,0,0,0,0,0,0,0,"The gas-atomized SS-CX powder was produced by Vlory with particle sizes in the range of 15–53 µm. The 304 stainless steel substrate with size of 280 mm × 280 mm × 25 mm was used for testing. Before each test, the substrate was preheated to 60 °C. The SLM experiments were carried out using the HBD-280 device (Guangdong Hanbang 3D Tech Co., Ltd., China) equipped with an IPG fiber laser, as shown in Fig. 2(a). The laser wavelength was 1070 nm, and the spot size was 50 µm. In the SLM process, high-purity argon gas was used as the protective gas to form an airtight chamber to ensure that the oxygen content was less than 500 ppm. To determine the heat treatment scheme, different solution parameters and aging parameters were employed in the SS-CX samples treated with SLM, fabricated under the optimal process parameters. The solution parameters and aging parameters were listed in Table 3. All the heat treatment tests were conducted in a Normanbell NB380A vacuum annealing furnace. The heating rate was 10 ºC/min.  Temperature (ºC)  800~1000 Temperature increment (ºC) 50 Holding time(h) 1 Time increment (h) -	Cooling method Air cooling"
10.1016/j.jallcom.2021.160062,Mechanical properties of the as-built and heat-treated samples.,ST,UTS (MPa),982,MPa,YS (MPa),819,MPa,EL (%),12.7,%,0,0,0.007,0,0,0,0,0,1.87,0.048,0,0,0,0,0,0,11.61,0.066,0,0,9.27,0,0,0,0,0,0,1.42,0,0,0,0,0,0,0,0,"The gas-atomized SS-CX powder was produced by Vlory with particle sizes in the range of 15–53 µm. The 304 stainless steel substrate with size of 280 mm × 280 mm × 25 mm was used for testing. Before each test, the substrate was preheated to 60 °C. The SLM experiments were carried out using the HBD-280 device (Guangdong Hanbang 3D Tech Co., Ltd., China) equipped with an IPG fiber laser, as shown in Fig. 2(a). The laser wavelength was 1070 nm, and the spot size was 50 µm. In the SLM process, high-purity argon gas was used as the protective gas to form an airtight chamber to ensure that the oxygen content was less than 500 ppm. To determine the heat treatment scheme, different solution parameters and aging parameters were employed in the SS-CX samples treated with SLM, fabricated under the optimal process parameters. The solution parameters and aging parameters were listed in Table 3. All the heat treatment tests were conducted in a Normanbell NB380A vacuum annealing furnace. The heating rate was 10 ºC/min. Temperature (ºC)	 900 Temperature increment (ºC) - Holding time(h) 05~2 Time increment (h) 0.5	Cooling method Air cooling"
